play_id,game_id,home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name,lateral_receiver_player_id,lateral_receiver_player_name,lateral_rusher_player_id,lateral_rusher_player_name,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv
2147,2019120811,NE,KC,NA,NA,NA,KC,NA,12/8/19,113,113,1913,Half1,0,12,0,2,NA,NA,1:53,KC 37,0,74,Two-Minute Warning,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,7,17,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,-14.97751909,14.97751909,-1.188808538,1.188808538,-13.65576844,13.65576844,NA,NA,NA,NA,-4.804112226,4.804112226,-6.872663917,6.872663917,-5.107978439,5.107978439,-10.78988833,10.78988833,NA,NA,NA,NA,0,NA,NA,-0.031571194,0.031571194,-0.362303954,0.362303954,NA,NA,NA,NA,-0.130362241,0.130362241,-0.213629998,0.213629998,-0.095119413,0.095119413,-0.353029675,0.353029675,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
2164,2019120811,NE,KC,KC,away,NE,KC,51,12/8/19,113,113,1913,Half1,0,12,0,2,1,0,1:53,KC 49,10,74,(1:53) (Shotgun) P.Mahomes pass incomplete short left to T.Kelce [C.Winovich]. flag for roughing the passer the passer picked up,pass,0,1,0,1,0,0,0,short,left,15,NA,NA,NA,NA,NA,NA,NA,3,1,0,NA,NA,1,3,7,17,17,7,10,17,7,10,0.46872715,0.03660466,0.000443023,0.026504366,0.249432341,0.000692037,0.217596424,0,0,1.976625475,-0.291950926,-14.68556816,14.68556816,-1.188808538,1.188808538,-13.36381751,13.36381751,0.691922996,-0.983873922,0,0,-4.804112226,4.804112226,-6.872663917,6.872663917,-5.799901435,5.799901435,-9.806014406,9.806014406,0.864177707,0.135822293,0.135822293,0.864177707,-0.005042358,0.14086465,0.85913535,-0.031571194,0.031571194,-0.357261596,0.357261596,0.011290746,-0.016333104,0,0,-0.130362241,0.130362241,-0.213629998,0.213629998,-0.10641016,0.10641016,-0.336696571,0.336696571,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0033873,P.Mahomes,00-0030506,T.Kelce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0035654,C.Winovich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2201,2019120811,NE,KC,KC,away,NE,KC,51,12/8/19,108,108,1908,Half1,0,12,0,2,2,0,1:48,KC 49,10,74,(1:48) (Shotgun) P.Mahomes pass short right to T.Hill pushed ob at NE 35 for 16 yards (J.Jones).,pass,16,1,0,1,0,0,0,short,right,0,16,NA,NA,NA,NA,NA,NA,3,1,0,NA,NA,1,3,7,17,17,7,10,17,7,10,0.49529591,0.041981122,0.0007544,0.030736341,0.246921096,0.000732021,0.18357911,0,0,1.684674549,1.005976932,-15.69154509,15.69154509,-1.188808538,1.188808538,-14.36979444,14.36979444,-0.391986401,1.397963333,-0.391986401,1.397963333,-4.412125826,4.412125826,-8.27062725,8.27062725,-5.407915035,5.407915035,-11.20397774,11.20397774,0.85913535,0.14086465,0.14086465,0.85913535,0.016725613,0.124139037,0.875860963,-0.031571194,0.031571194,-0.37398721,0.37398721,-0.007118566,0.023844179,-0.007118566,0.023844179,-0.123243675,0.123243675,-0.237474178,0.237474178,-0.099291593,0.099291593,-0.360540751,0.360540751,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0033873,P.Mahomes,00-0033040,T.Hill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,00-0032580,NA,J.Jones,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2230,2019120811,NE,KC,KC,away,NE,NE,35,12/8/19,101,101,1901,Half1,0,12,0,2,1,0,1:41,NE 35,10,74,(1:41) (Shotgun) P.Mahomes pass short left to T.Hill ran ob at NE 27 for 8 yards (S.Gilmore).,pass,8,1,0,1,0,0,0,short,left,-9,17,NA,NA,NA,NA,NA,NA,3,1,0,NA,NA,1,3,7,17,17,7,10,17,7,10,0.357060578,0.025895472,0.000119183,0.018697668,0.321141004,0.000713148,0.276372947,0,0,2.690651482,0.297977129,-15.98952222,15.98952222,-1.188808538,1.188808538,-14.66777157,14.66777157,-0.721060951,1.01903808,-0.721060951,1.01903808,-3.691064874,3.691064874,-9.289665331,9.289665331,-4.686854083,4.686854083,-12.22301582,12.22301582,0.875860963,0.124139037,0.124139037,0.875860963,0.004608698,0.119530339,0.880469661,-0.031571194,0.031571194,-0.378595908,0.378595908,-0.011663729,0.016272427,-0.011663729,0.016272427,-0.111579946,0.111579946,-0.253746605,0.253746605,-0.087627865,0.087627865,-0.376813178,0.376813178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0033873,P.Mahomes,00-0033040,T.Hill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,00-0029542,NA,S.Gilmore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2259,2019120811,NE,KC,KC,away,NE,NE,27,12/8/19,92,92,1892,Half1,0,12,0,2,2,0,1:32,NE 27,2,74,(1:32) (Shotgun) P.Mahomes pass short left to D.Thompson pushed ob at NE 20 for 7 yards (J.Collins).,pass,7,1,0,1,0,0,0,short,left,-3,10,NA,NA,NA,NA,NA,NA,3,1,0,NA,NA,1,3,7,17,17,7,10,17,7,10,0.315710455,0.020291664,8.79E-05,0.014416025,0.348120985,0.000676508,0.300696504,0,0,2.988628611,0.289396775,-16.278919,16.278919,-1.188808538,1.188808538,-14.95716835,14.95716835,-0.518521536,0.807918312,-0.518521536,0.807918312,-3.172543338,3.172543338,-10.09758364,10.09758364,-4.168332547,4.168332547,-13.03093413,13.03093413,0.880469661,0.119530339,0.119530339,0.880469661,0.004294899,0.115235439,0.884764561,-0.031571194,0.031571194,-0.382890807,0.382890807,-0.007938835,0.012233735,-0.007938835,0.012233735,-0.103641111,0.103641111,-0.26598034,0.26598034,-0.079689029,0.079689029,-0.389046913,0.389046913,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0033873,P.Mahomes,00-0035148,D.Thompson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,00-0030421,NA,J.Collins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2288,2019120811,NE,KC,KC,away,NE,NE,20,12/8/19,87,87,1887,Half1,0,12,0,2,1,0,1:27,NE 20,10,74,(1:27) (Shotgun) P.Mahomes pass short right to D.Thompson to NE 13 for 7 yards (C.Winovich). flag for illegal block in the back picked up,pass,7,1,0,1,0,0,0,short,right,0,7,NA,NA,NA,NA,NA,NA,3,1,0,NA,NA,1,3,7,17,17,7,10,17,7,10,0.262521405,0.01756589,3.27E-05,0.012648738,0.381962043,0.000688291,0.324580975,0,0,3.278025386,0.107775312,-16.38669431,16.38669431,-1.188808538,1.188808538,-15.06494366,15.06494366,-0.316847181,0.424622493,-0.316847181,0.424622493,-2.855696157,2.855696157,-10.52220614,10.52220614,-3.851485366,3.851485366,-13.45555662,13.45555662,0.884764561,0.115235439,0.115235439,0.884764561,6.27E-05,0.115172694,0.884827306,-0.031571194,0.031571194,-0.382953552,0.382953552,-0.00460103,0.004663775,-0.00460103,0.004663775,-0.099040081,0.099040081,-0.270644114,0.270644114,-0.075087999,0.075087999,-0.393710687,0.393710687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0033873,P.Mahomes,00-0035148,D.Thompson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,00-0035654,NA,C.Winovich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2327,2019120811,NE,KC,KC,away,NE,NE,20,12/8/19,75,75,1875,Half1,0,12,0,2,NA,0,1:15,NE 20,0,74,Timeout #1 by NE at 01:15.,no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NE,NA,1,2,7,17,17,7,10,17,7,10,0,0,0,0,0,0,0,0,0,3.385800698,0,-16.38669431,16.38669431,-1.188808538,1.188808538,-15.06494366,15.06494366,NA,NA,0,0,-2.855696157,2.855696157,-10.52220614,10.52220614,-3.851485366,3.851485366,-13.45555662,13.45555662,0.884827306,0.115172694,0.115172694,0.884827306,0,0.115172694,0.884827306,-0.031571194,0.031571194,-0.382953552,0.382953552,NA,NA,0,0,-0.099040081,0.099040081,-0.270644114,0.270644114,-0.075087999,0.075087999,-0.393710687,0.393710687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2344,2019120811,NE,KC,KC,away,NE,NE,13,12/8/19,75,75,1875,Half1,0,12,0,2,2,0,1:15,NE 13,3,74,(1:15) (Shotgun) P.Mahomes pass incomplete short right to S.Ware [K.Van Noy].,pass,0,1,0,1,0,0,0,short,right,2,NA,NA,NA,NA,NA,NA,NA,2,1,0,NA,NA,1,2,7,17,17,7,10,17,7,10,0.234196639,0.014092689,3.32E-05,0.010124803,0.422175791,0.000629297,0.318747553,0,0,3.385800698,-0.478599444,-15.90809487,15.90809487,-1.188808538,1.188808538,-14.58634422,14.58634422,-0.419680971,-0.058918472,0,0,-2.855696157,2.855696157,-10.52220614,10.52220614,-3.431804395,3.431804395,-13.39663815,13.39663815,0.884827306,0.115172694,0.115172694,0.884827306,-0.007020871,0.122193565,0.877806435,-0.031571194,0.031571194,-0.375932682,0.375932682,-0.006140361,-0.000880509,0,0,-0.099040081,0.099040081,-0.270644114,0.270644114,-0.068947638,0.068947638,-0.392830178,0.392830178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0033873,P.Mahomes,00-0030414,S.Ware,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0031360,K.Van Noy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2366,2019120811,NE,KC,KC,away,NE,NE,13,12/8/19,68,68,1868,Half1,0,12,0,2,3,0,1:08,NE 13,3,74,(1:08) (Shotgun) P.Mahomes pass incomplete short right to T.Kelce.,pass,0,1,0,1,0,0,0,short,right,-2,NA,NA,NA,NA,NA,NA,NA,2,1,0,NA,NA,1,2,7,17,17,7,10,17,7,10,0.251120397,0.01557345,6.09E-05,0.011830084,0.502435906,0.000661724,0.218317545,0,0,2.907201255,-0.102258042,-15.80583682,15.80583682,-1.188808538,1.188808538,-14.48408617,14.48408617,-0.790699604,0.688441561,0,0,-2.855696157,2.855696157,-10.52220614,10.52220614,-2.641104791,2.641104791,-14.08507971,14.08507971,0.877806435,0.122193565,0.122193565,0.877806435,-0.001498719,0.123692284,0.876307716,-0.031571194,0.031571194,-0.374433963,0.374433963,-0.012616628,0.011117909,0,0,-0.099040081,0.099040081,-0.270644114,0.270644114,-0.05633101,0.05633101,-0.403948087,0.403948087,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0033873,P.Mahomes,00-0030506,T.Kelce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2388,2019120811,NE,KC,KC,away,NE,NE,13,12/8/19,62,62,1862,Half1,0,12,1,2,4,0,1:02,NE 13,3,74,"(1:02) H.Butker 31 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",field_goal,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,made,31,NA,NA,2,1,0,NA,NA,1,2,7,20,17,7,10,20,7,13,0.0378546,0.00590867,2.41E-05,0.005289981,0.948975954,0.000161533,0.001785187,0,0,2.804943212,0.195056788,-16.00089361,16.00089361,-1.188808538,1.188808538,-14.48408617,14.48408617,NA,NA,0,0,-2.855696157,2.855696157,-10.52220614,10.52220614,-2.641104791,2.641104791,-14.08507971,14.08507971,0.876307716,0.123692284,0.123692284,0.876307716,-0.014845776,0.13853806,0.86146194,-0.031571194,0.031571194,-0.374433963,0.374433963,NA,NA,0,0,-0.099040081,0.099040081,-0.270644114,0.270644114,-0.05633101,0.05633101,-0.403948087,0.403948087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H.Butker,00-0033303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2407,2019120811,NE,KC,NE,home,KC,KC,35,12/8/19,59,59,1859,Half1,0,13,0,2,NA,0,0:59,KC 35,0,4,"H.Butker kicks 62 yards from KC 35 to NE 3. B.Bolden to NE 26 for 23 yards (A.Sherman). PENALTY on KC-D.O'Daniel, Unnecessary Roughness, 15 yards, enforced at NE 26.",kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,2,1,0,NA,NA,2,1,7,20,7,20,-13,7,20,-13,0.684902559,0.044611878,0.002300016,0.032349954,0.12438689,0.000479555,0.110969149,0,0,0.786018483,0.61689865,-15.38399496,15.38399496,-1.188808538,1.188808538,-14.48408617,14.48408617,NA,NA,0,0,-2.855696157,2.855696157,-10.52220614,10.52220614,-2.641104791,2.641104791,-14.08507971,14.08507971,0.13853806,0.86146194,0.13853806,0.86146194,0.010442611,0.148980671,0.851019329,-0.031571194,0.031571194,-0.374433963,0.374433963,NA,NA,0,0,-0.099040081,0.099040081,-0.270644114,0.270644114,-0.05633101,0.05633101,-0.403948087,0.403948087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B.Bolden,00-0029239,NA,NA,NA,NA,H.Butker,00-0033303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KC,NA,00-0028074,NA,A.Sherman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,23,KC,00-0034781,D.O'Daniel,15,0,NA,Unnecessary Roughness,0,0,0,0
2444,2019120811,NE,KC,NE,home,KC,NE,59,12/8/19,54,54,1854,Half1,0,13,0,2,1,0,0:54,NE 41,10,4,"(:54) (Shotgun) T.Brady pass short right to J.Edelman to NE 46 for 5 yards (B.Breeland, B.Niemann).",pass,5,1,0,1,0,0,0,short,right,4,1,NA,NA,NA,NA,NA,NA,2,1,0,NA,NA,2,1,7,20,7,20,-13,7,20,-13,0.58724703,0.036547279,0.000716608,0.026434791,0.185370713,0.000572297,0.163111284,0,0,1.402917133,0.004014655,-15.37998031,15.37998031,-1.188808538,1.188808538,-14.48007152,14.48007152,-0.086638361,0.090653016,-0.086638361,0.090653016,-2.942334518,2.942334518,-10.43155312,10.43155312,-2.727743152,2.727743152,-13.9944267,13.9944267,0.148980671,0.851019329,0.148980671,0.851019329,-0.00014582,0.148834851,0.851165149,-0.031571194,0.031571194,-0.374579783,0.374579783,-0.001591439,0.001445619,-0.001591439,0.001445619,-0.10063152,0.10063152,-0.269198495,0.269198495,-0.057922449,0.057922449,-0.402502468,0.402502468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,00-0019596,T.Brady,00-0027150,J.Edelman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0031052,B.Breeland,KC,00-0034296,B.Niemann,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2468,2019120811,NE,KC,NE,home,KC,NE,54,12/8/19,34,34,1834,Half1,0,13,0,2,2,0,0:34,NE 46,5,4,"(:34) (No Huddle, Shotgun) T.Brady sacked at NE 42 for -4 yards (F.Clark).",pass,-4,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,NA,NA,2,1,7,20,7,20,-13,7,20,-13,0.58970518,0.034930306,0.000646002,0.025106832,0.188886747,0.000594449,0.160130485,0,0,1.406931789,-0.588882321,-15.96886263,15.96886263,-1.188808538,1.188808538,-15.06895384,15.06895384,NA,NA,0,0,-2.942334518,2.942334518,-10.43155312,10.43155312,-2.727743152,2.727743152,-13.9944267,13.9944267,0.148834851,0.851165149,0.148834851,0.851165149,-0.010269286,0.138565565,0.861434435,-0.031571194,0.031571194,-0.384849069,0.384849069,NA,NA,0,0,-0.10063152,0.10063152,-0.269198495,0.269198495,-0.057922449,0.057922449,-0.402502468,0.402502468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0019596,T.Brady,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0032210,F.Clark,NA,NA,00-0032210,F.Clark,NA,NA,NA,NA,NA,NA,NA,NA,KC,NA,00-0032210,NA,F.Clark,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
